31236.9841113652,-2000,0,53.604154686598967,8096.1935343611276
29729.914040216951,-2000,0,53.54272301371379,8097.105699160009
28443.694530344525,-2000,0,53.479623752573055,8098.2336890574798
27345.596959291172,-2000,0,53.41587041387173,8099.6019985833154
26407.734149015865,-2000,0,53.352127513255958,8101.2395028086639
25606.343503300293,-2000,0,53.288815935126934,8103.1814487902138
24921.176987290473,-2000,0,53.226188005211768,8105.4724559916376
24334.981880421088,-2000,0,53.164380774938536,8108.1713107005562
23833.058678315912,-2000,0,53.103453659963677,8111.3591653895137
23402.884585935488,-2000,0,53.043414866745053,8115.1547904047529
23033.79279302913,-2000,0,52.984239804881781,8119.7462934887126
22716.699203726104,-2000,0,52.925883788781462,8125.4686285776979
22443.869546647762,-2000,0,52.868290685727032,8133.0503634136439
22208.720855308711,-2000,0,52.811398700272008,8145.0219302192945
22005.652210305969,-2000,0,52.755144147594656,8143.0833708685068
21829.900399734623,-2000,0,52.699463825127317,8129.2270563424763
21677.416803388063,-2000,0,52.644296416464712,8119.0401681904505
21544.762357313208,-2000,0,52.589583235420392,8110.3343699060288
21429.017923161675,-2000,0,52.535268527508457,8102.4699125677762
21327.70778415832,-2000,0,52.481299481200672,8095.1567205449337
21238.734327100839,-2000,0,52.427626054898141,8088.2353152474243
21160.322256662494,-2000,0,52.37420069248428,8081.6075262427712
21090.970932052973,-1672.6736306515904,0,52.320977976849441,8075.2081977265616
21029.428975269282,-1213.7357736136983,0,52.267914163208054,8069.0042274478747
20974.643970775945,-808.25634291579354,0,52.214967084758044,8062.9945686246465
20925.734282261968,-451.1633607998856,0,52.162095991695075,8057.1845900295612
20881.964423690351,-137.82239906322229,0,52.109261355166716,8051.5755316877157
20842.715591264488,135.99909929765181,0,52.056424740613963,8046.165905433937
20807.44988926284,374.16469990589667,0,52.003548782734072,8040.952504652455
20775.705755313418,580.19923797490083,0,51.950596992090475,8035.9309084072638
20747.090929616334,757.31671024001844,0,51.897533615700851,8031.095817460171
20721.25795119079,908.44601547813818,0,51.84432364993198,8026.4414314143369
20697.894325033121,1036.2546501887546,0,51.790932778093108,8021.9616506544171
20676.714798399335,1143.1705125009603,0,51.737327312269542,8017.650219475142
20657.455343657439,1231.4019615626421,0,51.683474137140898,8013.5008283128109
20639.86850983807,1302.9562683472659,0,51.629340653909622,8009.5071870950324
20623.719861115525,1359.6565833660816,0,51.574894722820787,8005.6630779112411
20608.785268763746,1403.1575371304216,0,51.520104603070209,8001.9623926953236
22544.17061871857,1434.9595803066741,1,51.465234155265954,7998.4030410664573
27531.51490453109,1456.4214772098285,1,51.419497644032873,7995.0896388916563
19534.548827574316,1468.7720390241657,0,51.373549998040829,7991.8573534592224
19249.910579224957,1473.125799477868,0,51.32693294767185,7988.7232753984981
18764.709811514153,1470.4890394067825,0,51.282270517847202,7985.7416503729173
19021.662001317291,1461.7672784365045,0,51.229958217700911,7982.7312306659178
18443.69586558632,1447.7805006781173,0,51.186291529094348,7979.9814275539065
18745.044119673654,1429.2617359559517,0,51.133731125223747,7977.1684989988535
18194.708085147755,1406.8752689312882,0,51.089657239227641,7974.6088690392489
18528.702233124186,1381.2118822124544,0,51.036469355937044,7971.9773073005017
17997.26332056876,1352.805753109446,0,50.992519792919808,7969.5918434254645
18355.063597435739,1322.1309287433578,0,50.938371988513254,7967.1263358441329
17835.836577723097,1289.6132718193935,0,50.894307037067634,7964.8999202129089
45040,1255.6305337381818,1,50.838902218476974,7962.5860454058329
17698.211691438126,1220.5185957065632,0,50.795319476265988,7960.5046376966002
17242.045631849229,1184.57654647049,0,50.749861416265951,7958.4805045292087
45040,1148.0671318951381,1,50.693386394645735,7956.3581630452491
17223.591807305034,1111.2227051350578,0,50.648620643319219,7954.4623535489745
16803.226343383027,1074.2476363196706,0,50.602542107952686,7952.6156355508883
16425.431387802673,1037.3200140282308,0,50.555789565918865,7950.8163761250389
16084.416875042309,1000.5953023540285,0,50.508178577979805,7949.0628389305948
15774.817231153876,964.20772853918288,0,50.460405344894298,7947.3533396309504
45040,928.27323395854296,1,50.401144662657607,7945.5264183311801
45040,892.89120568361477,1,50.353353603767005,7943.9199828477886
45040,858.14501724843331,1,50.305301156494878,7942.3498421758386
45040,824.1051416311177,1,50.256817883595168,7940.8145762132299
45040,790.82988052985706,1,50.208559364746151,7939.3229057108183
16409.207435350003,758.36662504755077,0,50.16085366867317,7937.8759098548762
16629.997726431855,726.75343304662738,0,50.112931863225391,7936.4707591121169
16818.245010588755,696.01915362277964,0,50.065734076922141,7935.1049239561798
16977.980733412995,666.18569665999348,0,50.018471134307909,7933.7759385443242
17112.410047313238,637.26793358636223,0,49.971198763953751,7932.4815573586175
17224.435406881104,609.27483220578119,0,49.923960189127705,7931.2196827048483
45040,582.20993727963423,1,49.867180185136725,7929.8393489499758
18047.578213445599,556.07273552508389,0,49.822358080306593,7928.6526428198849
18038.919521406675,530.85864036960504,0,49.777107839098811,7927.4912443743524
45040,638.65627943074742,1,49.721249863834252,7926.2095924173991
18643.890670667181,954.64059439910307,0,49.677381819769643,7925.112420687241
18552.018576580056,1228.322210530084,0,49.632512822559178,7924.0465777052905
19168.05409541486,1389.6253857152974,0,49.578396810449775,7922.8839295904872
19007.949970149697,1608.2533826574083,0,49.534487398042707,7921.9310571373044
19553.320201483013,1719.6385924836432,0,49.480852031583623,7920.8998701960027
19339.211318435639,1891.4152022331189,0,49.438226894705352,7920.0893702407921
19829.848008012988,1960.2975617270531,0,49.385422293913606,7919.2144048396576
19573.028556276517,2000,0,49.342053811432223,7918.5683662377123
20021.197129406144,2000,0,49.29031646856992,7917.8663679934025
20404.044558304457,2000,0,49.237822269152169,7917.2621413683064
20064.297619827077,2000,0,49.196407831080599,7916.8850957397453
20428.816949562741,2000,0,49.145500242693323,7916.4548897441291
20738.230607818896,2000,0,49.094092236084805,7916.1216256991256
20339.020866624774,2000,0,49.051517290593758,7916.0139756042745
20646.959889731326,2000,0,49.001990544856156,7915.8550171237966
20906.560634323581,2000,0,48.952097338912473,7915.7939930013326
21123.996880833616,2000,0,48.902007622800113,7915.8307183365578
21304.655500506989,2000,0,48.851858921891107,7915.9653122826767
21453.237081827825,2000,0,48.801762799467205,7916.1981848404357
21573.843645424222,2000,0,48.751809900202758,7916.5300278816067
21670.055194386357,2000,0,48.702073903779684,7916.9618102204395
21744.996578211416,2000,0,48.652614639013542,7917.4947766426649
21801.395929719238,2000,0,48.603480549178208,7918.13045089346
21841.635754357714,2000,0,48.554710653994547,7918.8706427223096
21867.797602005448,2000,0,48.506336119459846,7919.7174591879602
21881.701126326552,2000,0,48.458381520678302,7920.6733205455739
21884.938231087926,1996.9474859150032,0,48.410865863093925,7921.7409811771149
21878.903093965124,1892.3758061039671,0,48.363803411319083,7922.9234967537686
21864.82427255885,1789.0939944184302,0,48.317204326188808,7924.2222291621165
21843.7887902191,1686.9962625299704,0,48.271075152053669,7925.6359889178702
21816.768252028342,1586.0145846708565,0,48.2254191947805,7927.1638450135106
21784.632249772319,1486.1123367268738,0,48.180236908014734,7928.8051281822864
21748.160021885731,1387.2787693869959,0,48.135526223679847,7930.5594394235641
21708.050597790181,1289.524215241544,0,48.091282836716026,7932.4266640273809
21664.931626298083,1192.8759410494467,0,48.047500452071354,7934.4069915351238
21619.367062137448,1097.3745666326404,0,48.00417100039396,7936.5009423079282
21571.863862461196,1003.0709810582412,0,47.961284827638231,7938.7094016612446
21522.877825892028,910.02369500124678,0,47.918830862817131,7941.0336628859268
21472.818689778738,818.29657551351102,0,47.876796767350584,7943.4754809443875
